,Username,Testid,Version,Response,Score
211568,Q2949969,2150374.0,A1,"<p>Hola, me llamo Madison. En mi familia yo tengo un Mamá, un Papá, y un Harmana. ¿Cuantos personas en tu familia? Mi Mamá tengo quentra y seis años. Mi Mama's nombre es Debbie, Debbie tengo ojos marones, y pelo castaño y liso. Mi Mamá es bonita comica y organizada.Mi Papá tengo quarenta y cinco años. Mi Papa's nombre es John, John tengo ojos verdes, y calvo. Mi Papá es serio desoriganizado, y sociable.Mi Harmana tengo vente años. Mi Harmana's nombre es Emilia, Emilia tengo ojos verdes, y pelo rubio y ondulado. Mi Harmana es perasoza, comica, y inteligente. Me llamo Madison, yo tengo diez años. Yo tengo ojos marones, y pelo rubio. Yo soy inteligente, bonita, y sociiable. Yo soy de qunito grado. Yo vivo de Glen Ellyn, Yo soy de Chicago. ¿Como eres tu? </p>",N-MF
211570,Q2949969,2150374.0,A1,"<p>Hola,</p><p>Me llamo Madison en mi paíz, tengo museos, una grande pisina, y moy bonita flores. Nosotros visitamos la museo. En el verano, yo voy a la pisina porque tiene mucha sól. ¿Como actividas en tu paíz? En cinco de media, mi amiga voy a mi casa. Nosotros buscamos la bonitos flores. </p><p>Adiós. </p><p>Madison</p>",N-MF
211855,Q2960834,2160795.0,A1,<p>Hola en America es mucho casas y mucho museums. </p>,N-MF
211857,Q2960834,2160795.0,A1,"<p>Hola me llamo Anthony.  Me hermanos llamo es Edward,  Patrick  Y Dominic.  Me hermanas llamo es Emily Y Maryclaire.  Edward es 21 anos,  Patrick es 18 anos, Dominic es 11 anos,  Emily es 25 anos y Maryclaire es 23 anos.  Mi familio gusta deportes y religion. </p><p>Adios</p>",N-MF
211859,Q2960834,2160795.0,A1,<p>En Illinois yo me gusto juego baloncesto y beisbol.   En julio yo visito la playa por que la tempature es fantastico.  En Deciembre you jugo mucho baloncesto por que la tempature es muy frio.</p>,N-MF
211860,Q2960834,2160795.0,A1,<p>En Illinois yo me gusto juego baloncesto y beisbol.   En julio yo visito la playa por que la tempature es fantastico.  En Deciembre you jugo mucho baloncesto por que la tempature es muy frio.</p>,N-MF
211862,Q2960834,2160795.0,A1,"<p>Hola me llamo Anthony.  Me hermanos llamo es Edward,  Patrick  Y Dominic.  Me hermanas llamo es Emily Y Maryclaire.  Edward es 21 anos,  Patrick es 18 anos, Dominic es 11 anos,  Emily es 25 anos y Maryclaire es 23 anos.  Mi familio gusta deportes y religion. </p><p>Adios</p>",N-MF
211864,Q2960834,2160795.0,A1,<p>Hola en America es mucho casas y mucho museums. </p>,N-MM
214993,Q3084173,2278529.0,A1,<p>a qu es muy grande tiene mos mucho estados </p>,N-MM
214995,Q3084173,2278529.0,A1,<p>mi family es muy grande y tienemos on case grande you jengo dos perros se yamn sassy y charile e theniemos 1 conjejo sejame snokflake</p>,N-MF
214997,Q3084173,2278529.0,A1,<p>a que es muy cilente en texas</p>,N-MM
214998,Q3084173,2278529.0,A1,<p>a que es muy cilente en texas</p>,N-MF
215000,Q3084173,2278529.0,A1,<p>mi family es muy grande y tienemos on case grande you jengo dos perros se yamn sassy y charile e theniemos 1 conjejo sejame snokflake</p>,N-MF
215002,Q3084173,2278529.0,A1,<p>a qu es muy grande tiene mos mucho estados </p>,N-MF
215916,Q3111862,2305359.0,A2,<p>Me encanta navidad. Mi familia y yo compramos regalos para todos. </p>,N-MF
215917,Q3111862,2305359.0,A2,"<p>Hola maestra,</p><p>En Fort Worth, nosotros compramos y visitamos el Stockyards. </p><p>¡Adios!</p>",N-MF
215921,Q3111862,2305359.0,A2,"<p>Me encanta el sol. Estoy contenta en el sol. Me gusta nadar en el verano. Cuando lloviendo, no me gusta. Cuando nublando, no me gusta. </p>",N-MF
215922,Q3111862,2305359.0,A2,"<p>Me encanta el sol. Estoy contenta en el sol. Me gusta nadar en el verano. Cuando lloviendo, no me gusta. Cuando nublando, no me gusta. </p>",N-MF
215926,Q3111862,2305359.0,A2,"<p>Hola maestra,</p><p>En Fort Worth, nosotros compramos y visitamos el Stockyards. </p><p>¡Adios!</p>",N-MF
215927,Q3111862,2305359.0,A2,<p>Me encanta navidad. Mi familia y yo compramos regalos para todos. </p>,N-MF
216960,Q3138472,2330116.0,A1,"<p></p><p style=""text-align: left:"">hola! Me llamo Clara, you vivo en singapore! hoy hace sol, hoy hace calor, hoy have buen tiempo y un poco de viento.voy a la ciudad, hay muchas gente y ruido. hay muchas coches y edifiecioes, vivo en granja, con mi abuelo y circa de un pueblo, hay pocas casas muy vacas, hay una plaza y ir de compras es muy divertido! Mi mucha gusta natacion! Mi jugando tenis yo muy gusta!   Tu vistar singapore! <br></p>",N-MF
216962,Q3138472,2330116.0,A1,"<p>hola, <br></p><p>me llamo clara, yo vivo en singapore, hay hace sol, hoy hace calor, hoy hace buen tiempo y poco de viento. voy a la ciudad, hay muchas rudias, hay muchas coches y edifiecos. vivo en garja con mi abulo circa de un pueblo, hay muchas casa, ir de compras muy divertido! ir de universal studios! <br></p><p>adios! </p>",N-MF
216964,Q3138472,2330116.0,A1,"<p>hola&nbsp:, </p><p>me llamo clara! mi casa es muy grande! yo tengo cuatro dormintorios, dos salas una grande cocinar. Mi familia cinco personas, yo mi gusta arte, mi cumpleanos octuber. yo juego tenis, netball, voleyball, natacion y badminton. mi hermana Luna es muy alta. ella muy gusta arte. ella juego badminton, volleyball y natacion. mi mama Maria, es muy bonita ella gusta natacion. Mi papa muy fuerte, el muy gusta natacion. mi empliada corta. ella esta muy cocinar. <br></p><p>Adios </p>",N-MF
216967,Q3138472,2330116.0,A1,"<p>hola&nbsp:, </p><p>me llamo clara! mi casa es muy grande! yo tengo cuatro dormintorios, dos salas una grande cocinar. Mi familia cinco personas, yo mi gusta arte, mi cumpleanos octuber. yo juego tenis, netball, voleyball, natacion y badminton. mi hermana Luna es muy alta. ella muy gusta arte. ella juego badminton, volleyball y natacion. mi mama Maria, es muy bonita ella gusta natacion. Mi papa muy fuerte, el muy gusta natacion. mi empliada corta. ella esta muy cocinar. <br></p><p>Adios </p>",N-MF
216969,Q3138472,2330116.0,A1,"<p>hola, <br></p><p>me llamo clara, yo vivo en singapore, hay hace sol, hoy hace calor, hoy hace buen tiempo y poco de viento. voy a la ciudad, hay muchas rudias, hay muchas coches y edifiecos. vivo en garja con mi abulo circa de un pueblo, hay muchas casa, ir de compras muy divertido! ir de universal studios! <br></p><p>adios! </p>",N-MF
216971,Q3138472,2330116.0,A1,"<p></p><p style=""text-align: left:"">hola! Me llamo Clara, you vivo en singapore! hoy hace sol, hoy hace calor, hoy have buen tiempo y un poco de viento.voy a la ciudad, hay muchas gente y ruido. hay muchas coches y edifiecioes, vivo en granja, con mi abuelo y circa de un pueblo, hay pocas casas muy vacas, hay una plaza y ir de compras es muy divertido! Mi mucha gusta natacion! Mi jugando tenis yo muy gusta!   Tu vistar singapore! <br></p>",N-MF
217302,Q3146647,2337568.0,A2,"<p>You can a the park. You can also go to mainevent, skatingrink,incredibles,urban air, or the restaurants.</p>",N-NE
217305,Q3146647,2337568.0,A2,"<p>Soy en Memphis, TN. Me gusta como el wheather. Memphis es cool. </p>",N-SE
217306,Q3146647,2337568.0,A2,<p>Me favorito holiday es Christmas. Me favorito christmas porque i get presentos. Y i get a open gifts.</p>,N-SE
217309,Q3146647,2337568.0,A2,<p>Me favorito holiday es Christmas. Me favorito christmas porque i get presentos. Y i get a open gifts.</p>,N-SE
217310,Q3146647,2337568.0,A2,"<p>Soy en Memphis, TN. Me gusta como el wheather. Memphis es cool. </p>",N-SE
217313,Q3146647,2337568.0,A2,"<p>You can a the park. You can also go to mainevent, skatingrink,incredibles,urban air, or the restaurants.</p>",N-NE
218233,Q3176799,2365479.0,A1,<p>En FT.Collins hay montañas y hay parqes de skatbourdes.</p>,N-SE
218235,Q3176799,2365479.0,A1,<p>Yo no vivo con mi mama yo vivo con mi abuela mi abuelas nombre es Judy Goldberg. Y mi papa tiene una amigo y ellas nombre es Dallys.</p><p>Mi papa es mi favorito el es David.<br></p>,N-MF
218236,Q3176799,2365479.0,A1,<p>Hay nuvio en FT.Collins y es mayo. Yo legusta el verano por qué  en el verano es caliente.</p>,N-MF
218239,Q3176799,2365479.0,A1,<p>Hay nuvio en FT.Collins y es mayo. Yo legusta el verano por qué  en el verano es caliente.</p>,N-MF
218240,Q3176799,2365479.0,A1,<p>Yo no vivo con mi mama yo vivo con mi abuela mi abuelas nombre es Judy Goldberg. Y mi papa tiene una amigo y ellas nombre es Dallys.</p><p>Mi papa es mi favorito el es David.<br></p>,N-MF
218242,Q3176799,2365479.0,A1,<p>En FT.Collins hay montañas y hay parqes de skatbourdes.</p>,N-MF
218928,Q3198678,2384758.0,A2,<p>Hola. Mi favorito es cuatro de Julio. Yo me gusta es camina y corre. </p>,N-MF
218929,Q3198678,2384758.0,A2,<p>Hola. Hay differente actividads.</p>,N-MM
218933,Q3198678,2384758.0,A2,"<p>Mi favorito es primivera. Yo soy de Lancaster, Pennsylvania. Yo me gusta camina en primavera.</p>",N-MF
218934,Q3198678,2384758.0,A2,"<p>Mi favorito es primivera. Yo soy de Lancaster, Pennsylvania. Yo me gusta camina en primavera.</p>",N-MF
218938,Q3198678,2384758.0,A2,<p>Hola. Hay differente actividads.</p>,N-MF
218939,Q3198678,2384758.0,A2,<p>Hola. Mi favorito es cuatro de Julio. Yo me gusta es camina y corre. </p>,N-MF
219043,Q3203157,2388765.0,A1,"<p>Yo no se, yo -only been to- 5 -states-.</p>",N-SE
219045,Q3203157,2388765.0,A1,"<p>Hola, mi nombre es Gavin Rementer y yo es 11 -years old-, yo estan en grado 5. Yo tengo un hermano que es 8 -years old-, y ello's nombre es Parker Rementer, ello estan en grado 2. Y mi mama y papa, ellos nombres es Julie Remeter, y Chris Rementer, mi mama estan 38 -years old- y mi papa estan 44 -years old-. Mi mama's -job- es un -speach therepist-, y mi papa's -job- es un -place called- Budget Blinds. Yo -live- en un dos -storry- casa, mi casa tengo 11 -rooms-. Este es mi casa y mi familia.</p>",N-MM
219047,Q3203157,2388765.0,A1,"<p>Mi favorito -season- es -winter- porque yo muegusto con jugando en el -snow-. Yo megusto -winter- tambien porque, yo megusto -skiing- en el -snow-, yo megusto </p><p>-skiing- porque yo megusto movar mucho -fast- abajo -mountains-.</p>",N-SE
219048,Q3203157,2388765.0,A1,"<p>Mi favorito -season- es -winter- porque yo muegusto con jugando en el -snow-. Yo megusto -winter- tambien porque, yo megusto -skiing- en el -snow-, yo megusto </p><p>-skiing- porque yo megusto movar mucho -fast- abajo -mountains-.</p>",N-SE
219050,Q3203157,2388765.0,A1,"<p>Hola, mi nombre es Gavin Rementer y yo es 11 -years old-, yo estan en grado 5. Yo tengo un hermano que es 8 -years old-, y ello's nombre es Parker Rementer, ello estan en grado 2. Y mi mama y papa, ellos nombres es Julie Remeter, y Chris Rementer, mi mama estan 38 -years old- y mi papa estan 44 -years old-. Mi mama's -job- es un -speach therepist-, y mi papa's -job- es un -place called- Budget Blinds. Yo -live- en un dos -storry- casa, mi casa tengo 11 -rooms-. Este es mi casa y mi familia.</p>",N-MM
219052,Q3203157,2388765.0,A1,"<p>Yo no se, yo -only been to- 5 -states-.</p>",N-SE
219061,Q3203256,2388861.0,A1,"<p style=""text-align: left:"">yo me gusta florida por que hay comida una playa  a</p><p style=""text-align: left:"">los animales </p>",N-MM
219063,Q3203256,2388861.0,A1,<p>Vivo con me mamá ella limpia alrededor la casa y cuida a los bebés . Me papa trabaja en uná rancho en el rancho ay gatos bacay mas animáles.</p><p>lisandro es tiene 7 anios el esta en 1st grado . cain es solo el otro bebé es olver y eso es todo.</p>,N-MF
219065,Q3203256,2388861.0,A1,<p>A Me gusta el clima do hoy porque esta con calor el sol .</p>,N-MM
219066,Q3203256,2388861.0,A1,<p>A Me gusta el clima do hoy porque esta con calor el sol .</p>,N-MF
219068,Q3203256,2388861.0,A1,<p>Vivo con me mamá ella limpia alrededor la casa y cuida a los bebés . Me papa trabaja en uná rancho en el rancho ay gatos bacay mas animáles.</p><p>lisandro es tiene 7 anios el esta en 1st grado . cain es solo el otro bebé es olver y eso es todo.</p>,N-MF
219070,Q3203256,2388861.0,A1,"<p style=""text-align: left:"">yo me gusta florida por que hay comida una playa  a</p><p style=""text-align: left:"">los animales </p>",N-MF
219578,Q3219368,2403457.0,A2,<p>¡Hola! mi hace favorito es el frio por que me gusta muchos ropas la es muy guapo a juego en el frio es muy divertido<br></p>,N-MM
219579,Q3219368,2403457.0,A2,<p>Hola me llamos es Devantae en mi holiday favorito es Navidad por que es muy bueno tiepo ser mi familia y muy divertido ser humanos estar muy bueno despues la es Navidad</p>,N-MM
219580,Q3219368,2403457.0,A2,"<p>Hola senora me llamo es Devantae y yo hacer vir muy simpatico y bueno para su yo tengo dos anos y mi cumpleanos es Agosto veinte se dos mil y tres. la Prince de Peace Highschool nosotros tenemos una mucho grande escuela y chicos y chicas en la profesoras pare Senora Whitaker, Senora Bittings, Senora White, Senora Henke, y Senora Ashcraft. me favorito profesora es Senora BItting eela es muy bonitan y simpatico en mi opinion yo tengo ella a vir me madre </p>",N-NE
219583,Q3219368,2403457.0,A2,"<p>Hola senora me llamo es Devantae y yo hacer vir muy simpatico y bueno para su yo tengo dos anos y mi cumpleanos es Agosto veinte se dos mil y tres. la Prince de Peace Highschool nosotros tenemos una mucho grande escuela y chicos y chicas en la profesoras pare Senora Whitaker, Senora Bittings, Senora White, Senora Henke, y Senora Ashcraft. me favorito profesora es Senora BItting eela es muy bonitan y simpatico en mi opinion yo tengo ella a vir me madre </p>",N-MM
219584,Q3219368,2403457.0,A2,<p>Hola me llamos es Devantae en mi holiday favorito es Navidad por que es muy bueno tiepo ser mi familia y muy divertido ser humanos estar muy bueno despues la es Navidad</p>,N-MM
219585,Q3219368,2403457.0,A2,<p>¡Hola! mi hace favorito es el frio por que me gusta muchos ropas la es muy guapo a juego en el frio es muy divertido<br></p>,N-SE
219756,Q3227235,2410455.0,A2,"<p>Hola me llamo Reece. Que pasa? Me favorita es cuatro de Julio porque escalor and te gusta la calors rojo,blanco y azul. Te gusta porque es americano. Te gusta tambien porque yo jugar beisbol. En cuatro de julio yocomer  la hamburgesa con el queso y la ensalada de frutas. Yo beber los refrescosor el te helado porque es delicioso y fresco. Mi segundo favoita es christmas porque mi familia es comigo en la casa cuando es muy frio. Yo tambien comer el jamon todos los anos.</p>",N-MF
219757,Q3227235,2410455.0,A2,"<p>Hola me llamo Reece.  En mi puebla tu ir de pesca, cazar, nadar y practicar deportes. En invierno  tu practicar hockey o esquiar.  Mi favorita es esquiar pero yo esquiar a veces. Es no abburido porque es rapido. En el verano hay muchas pesca. Yo ir de pesca todos los dias con me papa o mi amigos. En la manyana yopracticar futbol americano cuando es fresco y no hace calor. Te gusta el verano porque ir de pesca todos los dias.</p>",N-MF
219761,Q3227235,2410455.0,A2,<p>Mi favorita es el verano. Me gusta el verano porque yo practicar deportes. Yo practicar el beisbol y futbol americano. Yo prefiero beisbol pero futbol americano es bien tambien.  Durante de el verano yo ir de pesca tambien. Te gusta largo pesca y pequeno a veces. Te gusta El verano porque es hace calor. No te gusta el invierno porque es mucho hace frio and llueve. En el verano llevar los pantalones cortos y la camiseta o aveces no comeseta porque es calor. Durante de beisbol yo llevar los pantalones para beisbol y comiseta. En verano te gusta el agua o el te helado con limon. Mi favorita es chocolate helado con la frambuesa porque es mu delicioso.</p>,N-MF
219762,Q3227235,2410455.0,A2,<p>Mi favorita es el verano. Me gusta el verano porque yo practicar deportes. Yo practicar el beisbol y futbol americano. Yo prefiero beisbol pero futbol americano es bien tambien.  Durante de el verano yo ir de pesca tambien. Te gusta largo pesca y pequeno a veces. Te gusta El verano porque es hace calor. No te gusta el invierno porque es mucho hace frio and llueve. En el verano llevar los pantalones cortos y la camiseta o aveces no comeseta porque es calor. Durante de beisbol yo llevar los pantalones para beisbol y comiseta. En verano te gusta el agua o el te helado con limon. Mi favorita es chocolate helado con la frambuesa porque es mu delicioso.</p>,N-MF
219766,Q3227235,2410455.0,A2,"<p>Hola me llamo Reece.  En mi puebla tu ir de pesca, cazar, nadar y practicar deportes. En invierno  tu practicar hockey o esquiar.  Mi favorita es esquiar pero yo esquiar a veces. Es no abburido porque es rapido. En el verano hay muchas pesca. Yo ir de pesca todos los dias con me papa o mi amigos. En la manyana yopracticar futbol americano cuando es fresco y no hace calor. Te gusta el verano porque ir de pesca todos los dias.</p>",N-MF
219767,Q3227235,2410455.0,A2,"<p>Hola me llamo Reece. Que pasa? Me favorita es cuatro de Julio porque escalor and te gusta la calors rojo,blanco y azul. Te gusta porque es americano. Te gusta tambien porque yo jugar beisbol. En cuatro de julio yocomer  la hamburgesa con el queso y la ensalada de frutas. Yo beber los refrescosor el te helado porque es delicioso y fresco. Mi segundo favoita es christmas porque mi familia es comigo en la casa cuando es muy frio. Yo tambien comer el jamon todos los anos.</p>",N-MF
