,Username,Testid,Version,Response,Score
250117,Q2195895,1480716.0,A1,hola,N-NE
250118,Q2195895,1480716.0,A1,lapices  pluoma,N-SE
250119,Q2195895,1480716.0,A1,lapices  pluoma,N-SE
250120,Q2195895,1480716.0,A1,hola,N-NE
250124,Q2195895,1480716.0,A1,un globe y prenicssa,N-SE
250377,Q2203481,1488046.0,A1,pwedo tener un frezby.,N-SE
250380,Q2203481,1488046.0,A1,ahola me nombre es izzy,N-MF
250381,Q2203481,1488046.0,A1,to necitas un pincel y teheras y un eraser.,N-MM
250384,Q2203481,1488046.0,A1,to necitas un pincel y teheras y un eraser.,N-MF
250385,Q2203481,1488046.0,A1,ahola me nombre es izzy,N-MF
250388,Q2203481,1488046.0,A1,pwedo tener un frezby.,N-MF
250557,Q2206871,1491361.0,A2,"Más de el niños está haciendo es juga videojuegos. Mas de niños juga un videojuego se llama Fortnite, yo no es jugo Fortnite, yo jugo Europa Universalis 4, Hearts of Iron 3, Player Unknown's Battlegrounds, Skyrim, Oblivion, y Overwatch. No say que niñas esta haciendo. ",N-MM
250558,Q2206871,1491361.0,A2,"El llama de mi amigó es Tommy. Elló tiene pelo negro y ojos café. Nosotros tenemos muy similares, los dos gustamos historías. Los dos jugamos videojuegos, los dos gustamos ficcion de scentifica.",N-MF
250562,Q2206871,1491361.0,A2,"Hóla! Yo miré tu e-mail, y yo es muy felíz que yo puedo haco esta de tu. Primero, yo gusto mi clase de Espanol. Es no malo. Mi encanta jugo videojuegos, y veo esta, tambien. Yo tiene ojos café. y typiclamente estoy llevando jeans azul. Yo soy extrovita y feliz.",N-MF
250563,Q2206871,1491361.0,A2,"Hóla! Yo miré tu e-mail, y yo es muy felíz que yo puedo haco esta de tu. Primero, yo gusto mi clase de Espanol. Es no malo. Mi encanta jugo videojuegos, y veo esta, tambien. Yo tiene ojos café. y typiclamente estoy llevando jeans azul. Yo soy extrovita y feliz.",N-MF
250567,Q2206871,1491361.0,A2,"El llama de mi amigó es Tommy. Elló tiene pelo negro y ojos café. Nosotros tenemos muy similares, los dos gustamos historías. Los dos jugamos videojuegos, los dos gustamos ficcion de scentifica.",N-MF
250568,Q2206871,1491361.0,A2,"Más de el niños está haciendo es juga videojuegos. Mas de niños juga un videojuego se llama Fortnite, yo no es jugo Fortnite, yo jugo Europa Universalis 4, Hearts of Iron 3, Player Unknown's Battlegrounds, Skyrim, Oblivion, y Overwatch. No say que niñas esta haciendo. ",N-MF
251838,Q2242109,1524601.0,A1,Hola mi nombre es Mia Gallegos yo ablo espanol y ingles y un poquito chinese.Yo naci en Houston Texas.Tengo 12 anos me encanta jugar con mi perro y con mis amigas.Ami me gusta correr mucho.,N-MF
251839,Q2242109,1524601.0,A1,1. Audifonos2. Regla3. Lapises4. Boradores5. Tijeras6. Pegamento7. Libretas/Cuaderno8. Papel9. Marcadores,N-MM
251840,Q2242109,1524601.0,A1,1. yo quierro un Apple Watch2. una computadora3. un perro 4. y final unos zapatos de adidas,N-MF
251841,Q2242109,1524601.0,A1,1. yo quierro un Apple Watch2. una computadora3. un perro 4. y final unos zapatos de adidas,N-MF
251842,Q2242109,1524601.0,A1,1. Audifonos2. Regla3. Lapises4. Boradores5. Tijeras6. Pegamento7. Libretas/Cuaderno8. Papel9. Marcadores,N-MM
251843,Q2242109,1524601.0,A1,Hola mi nombre es Mia Gallegos yo ablo espanol y ingles y un poquito chinese.Yo naci en Houston Texas.Tengo 12 anos me encanta jugar con mi perro y con mis amigas.Ami me gusta correr mucho.,N-MF
254976,Q2363304,1640912.0,A2,Hola mi nombre es jakavioua y voy a kipp memphis middle .Yo  tengo 14 anos de edad en el 8 grado.Me gusta vev la television much .No me gusta la eseuela en abostulo pero a vecy es dilertido que solia vivir en settale washington duranle 3 anos tengo shermana el 3 mas antiguo.,N-MF
254977,Q2363304,1640912.0,A2,they are funny and fun we do evring thing we both like beyonce and rihanna we are the same age we both go to kipp memphis middle.,N-NE
254978,Q2363304,1640912.0,A2,En la gente de los estados unidos les gusta ir a los lugares con los ninos alguros simplemente se sientes en la casa y agnnos les gusta dirertirse con la famlia,N-MF
254979,Q2363304,1640912.0,A2,En la gente de los estados unidos les gusta ir a los lugares con los ninos alguros simplemente se sientes en la casa y agnnos les gusta dirertirse con la famlia,N-MF
254980,Q2363304,1640912.0,A2,they are funny and fun we do evring thing we both like beyonce and rihanna we are the same age we both go to kipp memphis middle.,N-NE
254981,Q2363304,1640912.0,A2,Hola mi nombre es jakavioua y voy a kipp memphis middle .Yo  tengo 14 anos de edad en el 8 grado.Me gusta vev la television much .No me gusta la eseuela en abostulo pero a vecy es dilertido que solia vivir en settale washington duranle 3 anos tengo shermana el 3 mas antiguo.,N-MF
255078,Q2365037,1642549.0,A1,"Mi numbre es gabrielle y mi favartio color es azulo y mi favotio comre es pizza,mi live en la casa de mi mama,mi papa,mi abuilo,y mi tio mi megesta la perros y gatos la perros es bentia.Mi farvortio animal es wolf porque es muy mejectico.now yo know mucho information el mi.",N-MF
255079,Q2365037,1642549.0,A1,"la lipazes la pega,la papel,la folders,las libros la escrubi,la bordors, las rulas,las social studies, las mathicas,las ceicas,las lendo.la  enstios en la escela",N-SE
255080,Q2365037,1642549.0,A1,mi nestio el la feliz comiplaso esmuchos libroslas artistes supplieslas papelsuna perroslas telephons,N-MM
255081,Q2365037,1642549.0,A1,mi nestio el la feliz comiplaso esmuchos libroslas artistes supplieslas papelsuna perroslas telephons,N-MM
255082,Q2365037,1642549.0,A1,"la lipazes la pega,la papel,la folders,las libros la escrubi,la bordors, las rulas,las social studies, las mathicas,las ceicas,las lendo.la  enstios en la escela",N-MF
255083,Q2365037,1642549.0,A1,"Mi numbre es gabrielle y mi favartio color es azulo y mi favotio comre es pizza,mi live en la casa de mi mama,mi papa,mi abuilo,y mi tio mi megesta la perros y gatos la perros es bentia.Mi farvortio animal es wolf porque es muy mejectico.now yo know mucho information el mi.",N-MF
259457,Q2599699,1834044.0,A1,"Hola, me llaa Brooklyn. Mi color favorita es turqesa. ?Cual son tu  color favorita¿ Yo vivo en Vernal un pueblo de Utah. Yo tengo dos hermanos y cero hermanas. Mi animal favorita son los elefantes. ?Cual son tu animal favorita¿ Me gusta pizza es muy deliciosa. No me gusta champinones. Mi deporte favorita es bailar. Mi maestras son Mrs.Garcia y Mrs.Clifton.Adios amigos/a",N-MF
259459,Q2599699,1834044.0,A1,"Hola,me llama Broooklyn. Tu tengo dos lapiz, uno markador",N-MF
259460,Q2599699,1834044.0,A1,"Hola,Carla I want uno fasil oven",N-SE
259461,Q2599699,1834044.0,A1,"Hola,Carla I want uno fasil oven",N-SE
259462,Q2599699,1834044.0,A1,"Hola,me llama Broooklyn. Tu tengo dos lapiz, uno markador",N-MF
259464,Q2599699,1834044.0,A1,"Hola, me llaa Brooklyn. Mi color favorita es turqesa. ?Cual son tu  color favorita¿ Yo vivo en Vernal un pueblo de Utah. Yo tengo dos hermanos y cero hermanas. Mi animal favorita son los elefantes. ?Cual son tu animal favorita¿ Me gusta pizza es muy deliciosa. No me gusta champinones. Mi deporte favorita es bailar. Mi maestras son Mrs.Garcia y Mrs.Clifton.Adios amigos/a",N-MF
260163,Q2616204,1850496.0,A1,"Hola yo es XANDER y yo uidad tu de cosas tu necesito.Tu necito  macardores,caryones ,laptpta,jaket a,un bandeja ,un escrdorio, pantlones,un lapiz caja ,pizes,nota libre,papeles,un sia,un coperdor,un maestra,cortas,",N-MM
260164,Q2616204,1850496.0,A1,"  Yo quero muchas! Cosas de un animal,sporta cosa,pantalones, coupador,moneda,",N-MM
260168,Q2616204,1850496.0,A1,"ohala yo es XANDER yo qeero sportas. Yo tango mucho amigos de clase.Yo es muy smarta decenicas.Yo qero caminar de los mantanas.Yo qero coliar.Yo puedo en statos de,tx,cl,ws,hw,y mucho cosas.Mi familia ver mucha moveas.Yo y mi amigos qero recero mucho y ase mucho cosas de recero.Yo familia es muy emportante yo ase un cosa mi familia nececito ase.Mi amigos es muy empotante.Mi y yo papa ase mucho csase yo uidad tango projecto.",N-MF
260169,Q2616204,1850496.0,A1,"ohala yo es XANDER yo qeero sportas. Yo tango mucho amigos de clase.Yo es muy smarta decenicas.Yo qero caminar de los mantanas.Yo qero coliar.Yo puedo en statos de,tx,cl,ws,hw,y mucho cosas.Mi familia ver mucha moveas.Yo y mi amigos qero recero mucho y ase mucho cosas de recero.Yo familia es muy emportante yo ase un cosa mi familia nececito ase.Mi amigos es muy empotante.Mi y yo papa ase mucho csase yo uidad tango projecto.",N-MF
260173,Q2616204,1850496.0,A1,"  Yo quero muchas! Cosas de un animal,sporta cosa,pantalones, coupador,moneda,",N-MF
260174,Q2616204,1850496.0,A1,"Hola yo es XANDER y yo uidad tu de cosas tu necesito.Tu necito  macardores,caryones ,laptpta,jaket a,un bandeja ,un escrdorio, pantlones,un lapiz caja ,pizes,nota libre,papeles,un sia,un coperdor,un maestra,cortas,",N-MF
260610,Q2643305,1872787.0,A2,yo so un nino y mi clase se muy montio y tengo un molchla todo es mi amgio y tu tambain,N-MF
260611,Q2643305,1872787.0,A2,mi mero amgio se jose por qué le conse en 5 grado y ahora estamos in 8 grado y estoy contento y fliez.,N-MM
260612,Q2643305,1872787.0,A2,yo me gusta de mi compani se qué hay mucho trbao y tenias amigos ai porqué es múy improtante para seo ,N-MM
260613,Q2643305,1872787.0,A2,yo me gusta de mi compani se qué hay mucho trbao y tenias amigos ai porqué es múy improtante para seo ,N-MM
260614,Q2643305,1872787.0,A2,mi mero amgio se jose por qué le conse en 5 grado y ahora estamos in 8 grado y estoy contento y fliez.,N-MF
260615,Q2643305,1872787.0,A2,yo so un nino y mi clase se muy montio y tengo un molchla todo es mi amgio y tu tambain,N-MF
265764,R2126012,1412784.0,A2,"Hola, Me llama maggie. soy dose. De donde eres franklin tn. me gusta comer and balier. no me gusta beber. me encanta mis amigos y yo siempre voy commerical ",N-MF
265765,R2126012,1412784.0,A2,mi gusta juagr mi perro. mi encanta comer. mi gusta bebier.,N-MF
265766,R2126012,1412784.0,A2,mi amigo es anna. nostros voy commercial. sus mucho bonito. mi encanta anna. ,N-MF
265767,R2126012,1412784.0,A2,mi amigo es anna. nostros voy commercial. sus mucho bonito. mi encanta anna. ,N-MM
265768,R2126012,1412784.0,A2,mi gusta juagr mi perro. mi encanta comer. mi gusta bebier.,N-MM
265769,R2126012,1412784.0,A2,"Hola, Me llama maggie. soy dose. De donde eres franklin tn. me gusta comer and balier. no me gusta beber. me encanta mis amigos y yo siempre voy commerical ",N-MF
266085,R2128864,1415571.0,A2,"Hola Samuel! me con amgios es intellgetente. Me mucho friend es savannah, ella es bajo y comico. Teno pello es marrado and largo. ella ojos veredes. ella llevea azule sweatar adn negro pantalones. marrado zappados. me con amgio tu ir al ceine and central comerical.ella es comico, intelletinte, exelante.                                                                                                                                                                                              Adios, Trinity!",N-MF
266086,R2128864,1415571.0,A2,"Hola Maria! yo tegno dieascses anos. yo llevea verdes sweatar y negro pantalones. yo tegos verdes y azule ojos.y tegno pello es rubio. Me gusta jugar futbol y ir al cienea. me no me gusta jugar hockey. y tu?                                                                                 Adios, Trinity!",N-MF
266087,R2128864,1415571.0,A2,"en a Nolensville me con amigos me gusta parque y eschua musica, me gusta correr en escula. me gusta comer en ""Nana's Diner"" mucho bein. y tu?                                                                                                                                            Adios, trintiy                                                          ",N-MF
266094,R2128864,1415571.0,A2,"en a Nolensville me con amigos me gusta parque y eschua musica, me gusta correr en escula. me gusta comer en ""Nana's Diner"" mucho bein. y tu?                                                                                                                                            Adios, trintiy                                                          ",N-MF
266095,R2128864,1415571.0,A2,"Hola Maria! yo tegno dieascses anos. yo llevea verdes sweatar y negro pantalones. yo tegos verdes y azule ojos.y tegno pello es rubio. Me gusta jugar futbol y ir al cienea. me no me gusta jugar hockey. y tu?                                                                                 Adios, Trinity!",N-MF
266096,R2128864,1415571.0,A2,"Hola Samuel! me con amgios es intellgetente. Me mucho friend es savannah, ella es bajo y comico. Teno pello es marrado and largo. ella ojos veredes. ella llevea azule sweatar adn negro pantalones. marrado zappados. me con amgio tu ir al ceine and central comerical.ella es comico, intelletinte, exelante.                                                                                                                                                                                              Adios, Trinity!",N-MF
267645,R2185981,1470990.0,A1,carla yo me gusta perrtos de jugete y pinata y other gifts de ninas.,N-MF
267649,R2185981,1470990.0,A1,"Yo jugo con las parritas y se yama chicky y Zoey,Zoey le guesta jugar y chicky le gusta a gen ke la toca.Y you me gusta jugar con eysas y me gusta guanto you esto con me famila.",N-MF
267650,R2185981,1470990.0,A1,,N-NE
267651,R2185981,1470990.0,A1,,N-NE
267652,R2185981,1470990.0,A1,"Yo jugo con las parritas y se yama chicky y Zoey,Zoey le guesta jugar y chicky le gusta a gen ke la toca.Y you me gusta jugar con eysas y me gusta guanto you esto con me famila.",N-MF
267656,R2185981,1470990.0,A1,carla yo me gusta perrtos de jugete y pinata y other gifts de ninas.,N-MF
269832,R2264348,1545946.0,A2,"Hola, me llama Ben.  Yo me gusta baseball. Baseball es chevere. Mucho personas juegan baseball.",N-MF
269833,R2264348,1545946.0,A2,"Chicos juego basbeall, football, soccer, lacrosse. Mucho chicas juego lacrosse et soccer.",N-MM
269834,R2264348,1545946.0,A2,Mi favortia amigo es Hudson Gregory. El Es chevere. El pelo es mucho chevere. ,N-MM
269835,R2264348,1545946.0,A2,Mi favortia amigo es Hudson Gregory. El Es chevere. El pelo es mucho chevere. ,N-MF
269836,R2264348,1545946.0,A2,"Chicos juego basbeall, football, soccer, lacrosse. Mucho chicas juego lacrosse et soccer.",N-MF
269837,R2264348,1545946.0,A2,"Hola, me llama Ben.  Yo me gusta baseball. Baseball es chevere. Mucho personas juegan baseball.",N-MF
271944,R2357178,1635147.0,A2,"quanto yo estoy en mi familia con otros limpianto aser en comer callanto de los otros para nesiseta pacar de gass, chece, y algo para pacar. sinembarco en mi familia nesecita de dinero para comida or algo nesecita para trabago. qwanto mi mama estan trabaganto en mi enarna mi mama nesisita escutar mi emana bara trabagar pero mi enmana estan enorant mi mama. Quanto mi mama sevan acoger en mi enmana pero ella no esta listo ella tarta mucho tiempo para trabago.",N-MF
271945,R2357178,1635147.0,A2,En la escuela estamos crabajo estudiante ellos fuen en offesina horas para grado para ellos no fayen en la escuela de dodos clases para guaduar en los colejio.,N-MM
271946,R2357178,1635147.0,A2,Yo tengo amigos sellama justin. El es comico chistoso y el sierpe esta felis. En los otros estamos juganto de lo juegos con yo y el el siempre prento de lo juegos y yo gane de juegos.,N-MF
271947,R2357178,1635147.0,A2,Yo tengo amigos sellama justin. El es comico chistoso y el sierpe esta felis. En los otros estamos juganto de lo juegos con yo y el el siempre prento de lo juegos y yo gane de juegos.,N-MF
271948,R2357178,1635147.0,A2,En la escuela estamos crabajo estudiante ellos fuen en offesina horas para grado para ellos no fayen en la escuela de dodos clases para guaduar en los colejio.,N-MM
271949,R2357178,1635147.0,A2,"quanto yo estoy en mi familia con otros limpianto aser en comer callanto de los otros para nesiseta pacar de gass, chece, y algo para pacar. sinembarco en mi familia nesecita de dinero para comida or algo nesecita para trabago. qwanto mi mama estan trabaganto en mi enarna mi mama nesisita escutar mi emana bara trabagar pero mi enmana estan enorant mi mama. Quanto mi mama sevan acoger en mi enmana pero ella no esta listo ella tarta mucho tiempo para trabago.",N-MF
272568,R2384170,1661141.0,A1,hola me yamo alex ami me gusta el color azul y me gusta comer pizza,N-MF
272569,R2384170,1661141.0,A1,Lo que tienes que traer es un colores una mochila unas lapizes,N-MF
272570,R2384170,1661141.0,A1,lo que deseo es tener un mochila grande porque tengo muchos libros,N-MF
272571,R2384170,1661141.0,A1,lo que deseo es tener un mochila grande porque tengo muchos libros,N-MF
272572,R2384170,1661141.0,A1,Lo que tienes que traer es un colores una mochila unas lapizes,N-MF
272573,R2384170,1661141.0,A1,hola me yamo alex ami me gusta el color azul y me gusta comer pizza,N-MF
